USERID,TEXT,DATE,COORD
6.03E+17,"4.5 magnitude #earthquake. 53 km from #Kathmandu, , Nepal http://t.co/HNmBZHzhFZ",Tue May 26 18:00:05 +0000 2015,"[28.1332,85.0636]"
6.03E+17,Update: M4.5 #earthquake strikes 54 km NW of #Kathmandu (#Nepal) 53 min ago. http://t.co/6fO17BIsqc http://t.co/dEST0zqLei,Tue May 26 18:00:16 +0000 2015,"[28.13,85.06]"
6.03E+17,"USGS reports a M4.5 #earthquake 54km NNW of Kathmandu, Nepal on 5/26/15 @ 17:07:16 UTC http://t.co/KRyjVorjDk #quake",Tue May 26 18:01:05 +0000 2015,"[28.1332,85.0636]"
6.03E+17,"4.5 earthquake, 54km NNW of Kathmandu, Nepal. May 26 22:52 at epicenter (53m ago, depth 31km). http://t.co/MIen1SOvBW",Tue May 26 18:01:06 +0000 2015,"[28.1332,85.0636]"
6.03E+17,We are researching all about earthquakes. We are going to learn about the earthquakes in Nepal &amp; how we can help. http://t.co/QnL0HU720b,Tue May 26 18:30:42 +0000 2015,"[43.571975,-79.768941]"
6.03E+17,"USGS: M 4.5 - 54km NNW of Kathmandu, Nepal http://t.co/W5tsH28lxh #earthquake",Tue May 26 18:36:27 +0000 2015,"[28.1332,85.0636]"
6.03E+17,Cllr Ellar makes particular reference to the people of Nepal and Cllr Gurung's support following the earthquake.,Tue May 26 19:11:50 +0000 2015,"[51.474286,-0.367634]"
6.03E+17,K_›sitt_›m_›tt__m_›n hieno ja odottamaton ilta @tavastia #kaikkisoittaaismostasamyaffaan #nepal @UNICEF,Tue May 26 19:32:29 +0000 2015,"[60.16859,24.93329]"
6.03E+17,Pai bonzinho arrumo o nepal HAHAHA so os fortes entende kk,Tue May 26 15:30:06 +0000 2015,"[-28.444617,-48.816838]"
